#This annotation file adds more informative labels for nodes, replacing the accession number with the virus' name.

LABELS

SEPARATOR TAB

DATA

JX262221	Propionibacterium phage P100_A (JX262221)
JX262220	Propionibacterium phage P100D (JX262220)
JX262219	Propionibacterium phage P105 (JX262219)
JX262218	Propionibacterium phage P104A (JX262218)
JX262217	Propionibacterium phage P101A (JX262217)
JX262216	Propionibacterium phage P14 (JX262216)
JX262215	Propionibacterium phage P9.1 (JX262215)
JX262376	Streptomyces phage phiELB20 (JX262376)
JQ896627	Mycobacterium phage ICleared (JQ896627)
JN699018	Mycobacterium phage Kamiyu (JN699018)
JN699017	Mycobacterium phage Kikipoo (JN699017)
JN699015	Mycobacterium virus LHTSCC (JN699015)
JN699011	Mycobacterium phage Stinger (JN699011)
JN699010	Mycobacterium phage TallGrassMM (JN699010)
JN699008	Mycobacterium phage Vista (JN699008)
JN699006	Mycobacterium phage Akoma (JN699006)
JN699004	Mycobacterium phage Ares (JN699004)
JN699003	Mycobacterium phage Athena (JN699003)
JN698992	Mycobacterium phage Gadjet (JN698992)
JN698991	Mycobacterium phage Hedgerow (JN698991)
JN698990	Mycobacterium phage IsaacEli (JN698990)
JN638753	Mycobacterium phage Morgushi (JN638753)
JN638752	Mycobacterium phage Murdoc (JN638752)
JN618996	Mycobacterium phage Arbiter (JN618996)
JN561150	Mycobacterium phage TiroTheta9 (JN561150)
JN243857	Mycobacterium phage Wile (JN243857)
JN243856	Mycobacterium phage MeeZee (JN243856)
JF937109	Mycobacterium phage Yoshand (JF937109)
JF937097	Mycobacterium phage Hertubise (JF937097)
JF937095	Mycobacterium phage Harvey (JF937095)
JF704104	Mycobacterium phage Zemanar (JF704104)
JF704103	Mycobacterium phage Vortex (JF704103)
JF704095	Mycobacterium phage Daisy (JF704095)
JF704094	Mycobacterium phage ChrisnMich (JF704094)
JF704091	Mycobacterium phage ABU (JF704091)
JN192463	Mycobacterium phage Oline (JN192463)
JN006064	Mycobacterium phage OSmaximus (JN006064)
JN006063	Mycobacterium phage Serendipity (JN006063)
JF957056	Mycobacterium phage Thora (JF957056)
JF792674	Mycobacterium phage Shaka (JF792674)
HQ224500	Vibrio phage CTXphi (HQ224500)
HM152766	Mycobacterium phage Eagle (HM152766)
GU247134	Mycobacterium phage Scoot17C (GU247134)
GU247133	Mycobacterium phage Fang (GU247133)
GQ303266	Mycobacterium phage UncleHowie (GQ303266)
GQ303264	Mycobacterium phage Puhltonio (GQ303264)
GQ303263	Mycobacterium virus Peaches (GQ303263)
GQ303259	Mycobacterium phage Colbert (GQ303259)
FJ641182	Mycobacterium phage Phlyer (FJ641182)
EU816589	Mycobacterium phage Phaedrus (EU816589)
DQ840344	Bacillus phage 1 (DQ840344)
EF506570	Spiroplasma phage SkV1CR23x (EF506570)
DQ398048	Mycobacterium phage Qyrzula (DQ398048)
AY129334	Mycobacterium phage Rosebush (AY129334)
LC589952	Enterobacter phage vB_EkoM5VN (LC589952)
MW084976	Bacillus phage Kirov (MW084976)
MW057919	Pseudomonas phage vB_PaeM_kmuB (MW057919)
MW056503	Acinetobacter phage vB_AbaA_fBenAci003 (MW056503)
MW056502	Acinetobacter phage vB_AbaA_fBenAci002 (MW056502)
MW056501	Acinetobacter phage vB_AbaA_fBenAci001 (MW056501)
MW042812	Klebsiella phage 066134 (MW042812)
MW042811	Klebsiella phage 066121 (MW042811)
MW042810	Klebsiella phage 066059 (MW042810)
MW042809	Klebsiella phage 066058 (MW042809)
MW042808	Klebsiella phage 066056 (MW042808)
MW042807	Klebsiella phage 066053 (MW042807)
MW042806	Klebsiella phage 066046 (MW042806)
MW042805	Klebsiella phage 066045 (MW042805)
MW042804	Klebsiella phage 066042 (MW042804)
MW042803	Klebsiella phage 066041 (MW042803)
MW042802	Klebsiella phage 066039 (MW042802)
MW042801	Klebsiella phage 066038 (MW042801)
MW042800	Klebsiella phage 066037 (MW042800)
MW042799	Klebsiella phage 066036 (MW042799)
MW042798	Klebsiella phage 066032 (MW042798)
MW042797	Klebsiella phage 066031 (MW042797)
MW042796	Klebsiella phage 066028 (MW042796)
MW042795	Klebsiella phage 066027 (MW042795)
MW042794	Klebsiella phage 066026 (MW042794)
MW042793	Klebsiella phage 066025 (MW042793)
MW042792	Klebsiella phage 066024 (MW042792)
MW042791	Klebsiella phage 066023 (MW042791)
MW042790	Klebsiella phage 066022 (MW042790)
MW042789	Klebsiella phage 066019 (MW042789)
MW042788	Klebsiella phage 066015 (MW042788)
MW042787	Klebsiella phage 066013 (MW042787)
MW074885	Escherichia phage JB01 (MW074885)
MT708549	Burkholderia phage Maja (MT708549)
MT708548	Streptomyces phage Salutena (MT708548)
MT708545	Rhizobium phage Pasto (MT708545)
MW013503	Salmonella virus L cII-101 (MW013503)
MW013502	Salmonella virus L cI-40 13-am43 (MW013502)
MW004544	Enterococcus phage EFGrKN (MW004544)
CP025907	Escherichia phage 204576 (CP025907)
MT774405	crAssphage cr115_1 (MT774405)
MT774404	crAssphage cr114_1 (MT774404)
MT774394	crAssphage cr271_1 (MT774394)
MT774393	crAssphage cr127_1 (MT774393)
MT774392	crAssphage cr128_1 (MT774392)
MT774391	crAssphage cr126_1 (MT774391)
MT774390	crAssphage cr85_1 (MT774390)
MT774389	crAssphage cr116_1 (MT774389)
MT774388	crAssphage cr112_1 (MT774388)
MT774387	crAssphage cr111_1 (MT774387)
MT774386	crAssphage cr110_1 (MT774386)
MT774385	crAssphage cr108_1 (MT774385)
MT774384	crAssphage cr8_1 (MT774384)
MT774383	crAssphage cr11_1 (MT774383)
MT774382	crAssphage cr10_1 (MT774382)
MT774381	crAssphage cr3_1 (MT774381)
MT774380	crAssphage cr1_1 (MT774380)
MT774379	crAssphage cr118_1 (MT774379)
MT774378	crAssphage cr106_1 (MT774378)
MT774377	crAssphage cr107_1 (MT774377)
MT774376	crAssphage cr55_1 (MT774376)
MT774375	crAssphage cr50_1 (MT774375)
MT774411	crAssphage cr273_1 (MT774411)
MT774410	crAssphage cr272_1 (MT774410)
MT774409	crAssphage cr131_1 (MT774409)
MT774408	crAssphage cr130_1 (MT774408)
MT774407	crAssphage cr125_1 (MT774407)
MT774406	crAssphage cr124_1 (MT774406)
MT774403	crAssphage cr113_1 (MT774403)
MT774402	crAssphage cr7_1 (MT774402)
MT774401	crAssphage cr6_1 (MT774401)
MT774400	crAssphage cr4_1 (MT774400)
MT774399	crAssphage cr109_1 (MT774399)
MT774398	crAssphage cr60_1 (MT774398)
MT774397	crAssphage cr56_1 (MT774397)
MT774396	crAssphage cr53_1 (MT774396)
MT774395	crAssphage cr52_1 (MT774395)
MW067003	CrAssphage sp. C0531BW4 (MW067003)
MW067002	CrAssphage sp. C0526BW15 (MW067002)
MW067001	CrAssphage sp. C0521BW15 (MW067001)
MW067000	CrAssphage sp. C0521BD4 (MW067000)
MW012634	Bacillus phage DLc1 (MW012634)
MT986029	Gordonia phage Linetti (MT986029)
MT986028	Arthrobacter phage Thunderclap (MT986028)
MT986027	Microbacterium phage Winzigespinne (MT986027)
MT986026	Microbacterium phage Gubbabump (MT986026)
MN539721	Sulfolobus super-elliptical virus (MN539721)
CP062992	Klebsiella phage AShe-2020a (CP062992)
CP058330	Klebsiella phage vB_Kpn_1825-KPC53 (CP058330)
MT894005	Klebsiella phage MMBB (MT894005)
MT894004	Klebsiella phage MEW1 (MT894004)
MT968995	Escherichia phage vB_EcoM_WL-3 (MT968995)
MT366580	Vibrio phage HY01 (MT366580)
KC109329	Escherichia phage CLB_P1 (KC109329)
MT889398	Gordonia phage Herod (MT889398)
MT889397	Mycobacterium phage OfUltron (MT889397)
MT889396	Mycobacterium phage Seabastian (MT889396)
MT889395	Mycobacterium phage Shifa (MT889395)
MT889394	Arthrobacter phage Odyssey395 (MT889394)
MT889392	Microbacterium phage Lahqtemish (MT889392)
MT889391	Mycobacterium phage MiniMac (MT889391)
MT889390	Mycobacterium phage Bartimeaus (MT889390)
MT889389	Microbacterium phage DickRichards (MT889389)
MT889388	Arthrobacter phage Pippa (MT889388)
MT889387	Arthrobacter phage DanielleIgnace (MT889387)
MT889386	Mycobacterium phage CentreCat (MT889386)
MT889385	Mycobacterium phage Thoth (MT889385)
MT889384	Mycobacterium phage STLscum (MT889384)
MT889383	Mycobacterium phage MiniLon (MT889383)
MT889382	Mycobacterium phage TroyPia (MT889382)
MT889381	Mycobacterium phage Suigeneris (MT889381)
MT889380	Mycobacterium phage Coco12 (MT889380)
MT889379	Gordonia phage Diabla (MT889379)
MT889378	Gordonia phage Burnsey (MT889378)
MT889377	Microbacterium phage Zayuliv (MT889377)
MT889376	Arthrobacter phage Phives (MT889376)
MT889375	Arthrobacter phage Adumb2043 (MT889375)
MT889374	Mycobacterium phage Firehouse51 (MT889374)
MT889373	Arthrobacter phage Brynnie (MT889373)
MT889372	Microbacterium phage Avocadoman (MT889372)
MT889371	Microbacterium phage DelaGarza (MT889371)
MT889370	Gordonia phage GourdThymes (MT889370)
MT889369	Mycobacterium phage Inchworm (MT889369)
MT889368	Gordonia phage Sam12 (MT889368)
MT889367	Gordonia phage Orla (MT889367)
MT889366	Arthrobacter phage London (MT889366)
MT889365	Microbacterium phage Quenya (MT889365)
MT889364	Arthrobacter phage Yavru (MT889364)
MT932329	Campylobacter phage F379 (MT932329)
MT740738	Ralstonia phage Gamede (MT740738)
MT423824	Staphylococcus virus pSp_SNUABM-S (MT423824)
MT162468	Synechococcus phage S-H25 (MT162468)
LR877332	Shigella phage vB_SsoM_JK08 (LR877332)
LR877331	Klebsiella phage vB_KpnM_311F (LR877331)
LR757892	Klebsiella phage vB_KpnS_2811 (LR757892)
LR746311	Shigella phage vB_SsoM_113 (LR746311)
LR746310	Klebsiella phage vB_KpnM_05F (LR746310)
LR746137	Escherichia phage vB_EcoM_UP17 (LR746137)
MT833283	Escherichia coli phage vB_EcoS_Ace (MT833283)
MK568540	Vibrio phage phiVa3 (MK568540)
MK387337	Vibrio phage phiVa1 (MK387337)
MT939488	Erwinia phage pEa_SNUABM_50 (MT939488)
MT939487	Erwinia phage pEa_SNUABM_47 (MT939487)
MT939486	Erwinia phage pEa_SNUABM_12 (MT939486)
MT900488	Streptococcus phage SA01 (MT900488)
MT900487	Streptococcus phage 23TH (MT900487)
MT992243	Acinetobacter phage DMU1 (MT992243)
MT952005	Aeromonas phage BUCT551 (MT952005)
MT933737	Pseudomonas phage PASA16 (MT933737)
MT926124	Staphylococcus phage vB_SauP_EBHT (MT926124)
MT939242	Enterococcus phage 9184 (MT939242)
MT939253	Klebsiella phage vB_KpnM_Seu621 (MT939253)
MT939252	Klebsiella phage vB_KpnP_Dlv622 (MT939252)
MT932212	Salmonella phage VSe13 (MT932212)
MT932213	Escherichia phage VEc74 (MT932213)
MT932211	Escherichia phage VEcB (MT932211)
MT952854	Mycobacterium phage Miniwave (MT952854)
MT952853	Arthrobacter phage Orcanus (MT952853)
MT952852	Streptomyces phage Beuffert (MT952852)
MT952851	Mycobacterium phage Gervas (MT952851)
MT952850	Microbacterium phage Sippinontea (MT952850)
MT952849	Mycobacterium phage Windsor (MT952849)
MT952848	Microbacterium phage MuffinTheCat (MT952848)
MT952847	Mycobacterium phage Topgun (MT952847)
MT952846	Microbacterium phage MaeLinda (MT952846)
MT952845	Microbacterium phage GardenState (MT952845)
MT952844	Gordonia phage Bosnia (MT952844)
MT952843	Gordonia phage Twonlo (MT952843)
MT862763	Escherichia phage vB_EcoP-U8 (MT862763)
MT857001	Enterococcus phage EFA1 (MT857001)
MT833387	Escherichia phage HF4s (MT833387)
MN788369	Dickeya phage Ds3CZ (MN788369)
MN813053	Dickeya phage Ds25CZ (MN813053)
MN813052	Dickeya phage Ds23CZ (MN813052)
MN813051	Dickeya phage Ds20CZ (MN813051)
MN813050	Dickeya phage Ds16CZ (MN813050)
MN813049	Dickeya phage Ds9CZ (MN813049)
MN813048	Dickeya phage Ds5CZ (MN813048)
MT708550	Achromobacter phage Mano (MT708550)
MT708547	Klebsiella phage Muenster (MT708547)
MT708546	Rhizobium phage Paso (MT708546)
MT192033	Chlorobiaceae phage CV-1-33 (MT192033)
MT974436	Salmonella phage ISTP3 (MT974436)
MN715356	Escherichia phage vB_EcoP_EcoN5 (MN715356)
KY053532	Siphovirus 29632 (KY053532)
KY083726	Pectobacterium phage A38 (KY083726)
MT787017	Staphylococcus phage WV (MT787017)
MT813197	Escherichia phage vB_EcoP_Kapi1 (MT813197)
MT818427	Microbacterium phage AnnaLie (MT818427)
MT818426	Microbacterium phage Lifes (MT818426)
MT818425	Mycobacterium phage NiebruSaylor (MT818425)
MT818424	Gordonia phage GemG (MT818424)
MT818423	Mycobacterium phage Janiyra (MT818423)
MT818422	Mycobacterium phage Periodt (MT818422)
MT818421	Mycobacterium phage Luke (MT818421)
MT818420	Microbacterium phage Gilda (MT818420)
MT818419	Mycobacterium phage Lolalove (MT818419)
MT818418	Mycobacterium phage Shida (MT818418)
MT818417	Mycobacterium phage Maxo (MT818417)
MT818416	Mycobacterium phage BackyardAgain (MT818416)
MT818415	Microbacterium phage Scumberland (MT818415)
MT354569	Pseudomonas phage phiK7B1 (MT354569)
MT822288	Erwinia phage pEp_SNUABM_12 (MT822288)
MT822287	Erwinia phage pEp_SNUABM_11 (MT822287)
MT822286	Erwinia phage pEp_SNUABM_10 (MT822286)
MT822285	Erwinia phage pEp_SNUABM_04 (MT822285)
MT822284	Erwinia phage pEp_SNUABM_03 (MT822284)
MT939241	Enterococcus phage 9183 (MT939241)
MT939240	Enterococcus phage 9181 (MT939240)
MT947439	Protaetiibacter phage SSC1 (MT947439)
MT777452	Bacillus phage Baseball_field (MT777452)
MT771350	Microbacterium phage TatarkaPM (MT771350)
MT771349	Mycobacterium phage Tyson (MT771349)
MT771348	Gordonia phage BiteSize (MT771348)
MT771347	Arthrobacter phage Paella (MT771347)
MT771346	Gordonia phage MichaelScott (MT771346)
MT771345	Gordonia phage Sienna (MT771345)
MT771344	Microbacterium phage Zhengyi (MT771344)
MT771343	Gordonia phage Clown (MT771343)
MT771342	Gordonia phage Matteo (MT771342)
MT771341	Gordonia phage DirtyBoi (MT771341)
MT771340	Mycobacterium phage Jorgensen (MT771340)
MT771339	Gordonia phage Archimedes (MT771339)
MT757399	Enterococcus phage AE4_17 (MT757399)
MT740245	Proteus phage M4H10_20 (MT740245)
MT740244	Proteus phage 3H10_20 (MT740244)
MN857473	Teseptimavirus S2B (MN857473)
MN539738	Staphylococcus phage vB_SauM-D (MN539738)
MN539737	Staphylococcus phage vB_SauM-C (MN539737)
MN539736	Staphylococcus phage vB_SauM-A (MN539736)
MT233525	Salmonella phage vB_Sen_H9 (MT233525)
MT233524	Salmonella phage vB_Sen_I1 (MT233524)
MT811961	Vibrio phage vB_pir03 (MT811961)
MK756096	Flavobacterium phage V186 (MK756096)
MK756095	Flavobacterium phage FCOV-S2 (MK756095)
MK756094	Flavobacterium phage FCOV-S1 (MK756094)
MK756093	Flavobacterium phage FCOV-F54 (MK756093)
MK756092	Flavobacterium phage FCOV-F46 (MK756092)
MK756091	Flavobacterium phage FCOV-F45 (MK756091)
MK756090	Flavobacterium phage FCOV-F37 (MK756090)
MK756089	Flavobacterium phage FCOV-F27 (MK756089)
MK756088	Flavobacterium phage FCOV-F25 (MK756088)
MK756087	Flavobacterium phage FCOV-F16 (MK756087)
MK756086	Flavobacterium phage FCOV-F13 (MK756086)
MK756085	Flavobacterium phage FCOV-F9 (MK756085)
MK756084	Flavobacterium phage FCOV-F6 (MK756084)
MK756083	Flavobacterium phage FCOV-F2 (MK756083)
MT241605	Achromobacter phage AMA1 (MT241605)
MT002875	Pseudoalteromonas phage AL (MT002875)
MT585315	Flavobacterium phage V189 (MT585315)
MT585314	Flavobacterium phage V188 (MT585314)
MT585313	Flavobacterium phage V186 (MT585313)
MT585312	Flavobacterium phage V184 (MT585312)
MT585311	Flavobacterium phage V183 (MT585311)
MT585310	Flavobacterium phage FCOV-F56 (MT585310)
MT585309	Flavobacterium phage FCOV-F48 (MT585309)
MT585308	Flavobacterium phage FCOV-F47 (MT585308)
MT585307	Flavobacterium phage FCOV-F44 (MT585307)
MT585306	Flavobacterium phage FCOV-F43 (MT585306)
MT585305	Flavobacterium phage FCOV-F42 (MT585305)
MT585304	Flavobacterium phage FCOV-F41 (MT585304)
MT585303	Flavobacterium phage FCOV-F40 (MT585303)
MT585302	Flavobacterium phage FCOV-F39 (MT585302)
MT585301	Flavobacterium phage FCOV-F38 (MT585301)
MT585300	Flavobacterium phage FCOV-F36 (MT585300)
MT585299	Flavobacterium phage FCOV-F35 (MT585299)
MT585298	Flavobacterium phage FCOV-F34 (MT585298)
MT585297	Flavobacterium phage FCOV-F33 (MT585297)
MT585296	Flavobacterium phage FCOV-F32 (MT585296)
MT585295	Flavobacterium phage FCOV-F31 (MT585295)
MT585294	Flavobacterium phage FCOV-F30 (MT585294)
MT585293	Flavobacterium phage FCOV-F29 (MT585293)
MT585292	Flavobacterium phage FCOV-F28 (MT585292)
MT585291	Flavobacterium phage FCOV-F26 (MT585291)
MT585290	Flavobacterium phage FCOV-F24 (MT585290)
MT585289	Flavobacterium phage FCOV-F23 (MT585289)
MT585288	Flavobacterium phage FCOV-F22 (MT585288)
MT585287	Flavobacterium phage FCOV-F21 (MT585287)
MT585286	Flavobacterium phage FCOV-F20 (MT585286)
MT585285	Flavobacterium phage FCOV-F19 (MT585285)
MT585284	Flavobacterium phage FCOV-F18 (MT585284)
MT585283	Flavobacterium phage FCOV-F17 (MT585283)
MT585282	Flavobacterium phage FCOV-F15 (MT585282)
MT585281	Flavobacterium phage FCOV-F14 (MT585281)
MT585280	Flavobacterium phage FCOV-F12 (MT585280)
MT585279	Flavobacterium phage FCOV-F11 (MT585279)
MT585278	Flavobacterium phage FCOV-F10 (MT585278)
MT585277	Flavobacterium phage FCOV-F8 (MT585277)
MT585276	Flavobacterium phage FCOV-F7 (MT585276)
MT585275	Flavobacterium phage FCOV-F4 (MT585275)
MT585274	Flavobacterium phage FCOV-F3 (MT585274)
MT585273	Flavobacterium phage FCOV-F1 (MT585273)
MT225100	Escherichia phage Lys8385Vzw (MT225100)
MH598512	Bacillus phage Wes44 (MH598512)
MG784342	Bacillus phage Carmen17 (MG784342)
KX147229	Bacillus phage Belinda (KX147229)
KX156152	Bacillus phage Smudge (KX156152)
KJ489402	Bacillus phage Riley (KJ489402)
KJ489401	Bacillus phage Megatron (KJ489401)
KJ489400	Bacillus phage Hoody T (KJ489400)
KJ489399	Bacillus phage Hakuna (KJ489399)
KJ489398	Bacillus phage Evoli (KJ489398)
KJ489397	Bacillus phage CAM003 (KJ489397)
MT457475	Arthronema virus TR020 (MT457475)
MT210152	Bacillus phage Gp (MT210152)
MT639649	Microbacterium phage Burritobowl (MT639649)
MT639647	Microbacterium phage JRok (MT639647)
MT639646	Microbacterium phage Rasputia (MT639646)
MT639641	Microbacterium phage Phinky (MT639641)
MT522007	Gordonia phage Epsocamisio (MT522007)
MT522006	Gordonia phage BBQValindra (MT522006)
MT522005	Mycobacterium phage Misfit (MT522005)
MT522004	Mycobacterium phage Gail (MT522004)
MT522000	Mycobacterium phage Soul22 (MT522000)
MT521998	Gordonia phage Jambalaya (MT521998)
MT521996	Mycobacterium phage Beckerton (MT521996)
MT521993	Gordonia phage RedWattleHog (MT521993)
MT521992	Rhodococcus phage NiceHouse (MT521992)
MT521990	Microbacterium phage Bri160 (MT521990)
MT498057	Microbacterium phage Cicada (MT498057)
MT498067	Microbacterium phage Bullzi2019 (MT498067)
MT498064	Microbacterium phage Pabst (MT498064)
MT498060	Mycobacterium Phage FiringLine (MT498060)
MT498059	Gordonia phage Doggs (MT498059)
MT498056	Mycobacterium phage Chaph (MT498056)
MT498055	Arthrobacter phage Bumble (MT498055)
MT498051	Microbacterium phage Jahseh (MT498051)
MT498047	Microbacterium phage TinyTruffula (MT498047)
MT498046	Microbacterium phage Hernandez44 (MT498046)
MT498040	Microbacterium phage Livingwater (MT498040)
MT498038	Microbacterium phage Luxx (MT498038)
MT498036	Gordonia Phage Zitch (MT498036)
MT498035	Gordonia Phage Barsten (MT498035)
MT553347	Mycobacterium phage Awesomesauce (MT553347)
MT553345	Mycobacterium phage LastJedi (MT553345)
MT553342	Microbacterium phage Kelcole (MT553342)
MT553338	Mycobacterium phage Deano (MT553338)
MT553336	Gordonia phage BlingBling (MT553336)
MT361972	Acinetobacter phage Ab11510-phi (MT361972)
MT310896	Microbacterium phage Lynlen (MT310896)
MT310895	Arthrobacter phage StevieBAY (MT310895)
MT310894	Microbacterium phage Tempo (MT310894)
MT310893	Mycobacterium phage DRBy19 (MT310893)
MT310891	Microbacterium phage Pharky (MT310891)
MT310890	Microbacterium phage Phedro (MT310890)
MT310889	Microbacterium phage Phractured (MT310889)
MT310888	Microbacterium phage Phogo (MT310888)
MT310887	Microbacterium phage Unphazed (MT310887)
MT310886	Mycobacterium phage AN3 (MT310886)
MT310885	Mycobacterium phage AN9 (MT310885)
MT310884	Mycobacterium phage ANI8 (MT310884)
MT310883	Mycobacterium phage D32 (MT310883)
MT310875	Microbacterium phage Ashton (MT310875)
MT310874	Arthrobacter phage Boersma (MT310874)
MT310872	Gordonia phage Evamon (MT310872)
MT310869	Microbacterium phage Truong (MT310869)
MT310864	Microbacterium phage Nobel (MT310864)
MT310857	Mycobacterium phage Danforth (MT310857)
MT310854	Streptomyces phage CricKo (MT310854)
MT310853	Microbacterium phage AvGardian (MT310853)
MT310852	Streptomyces phage ClubPenguin (MT310852)
MT316462	Microbacterium phage Danno (MT316462)
MT316459	Microbacterium phage Otwor (MT316459)
MT316458	Microbacterium phage McShie (MT316458)
MH271317	Corynebacterium phage TouchMeNot (MH271317)
MF197383	Corynebacterium phage Poushou (MF197383)
MT114166	Microbacterium phage Nike (MT114166)
MT114165	Mycobacterium phage BadStone (MT114165)
MT114163	Mycobacterium phage Settecandela (MT114163)
MT114162	Streptomyces phage Moab (MT114162)
MT114161	Arthrobacter phage JKerns (MT114161)
MT024872	Streptomyces phage Muntaha (MT024872)
MT024871	Arthrobacter phage YesChef (MT024871)
MT024870	Arthrobacter phage Whytu (MT024870)
MT024869	Arthrobacter phage Lego (MT024869)
MT024868	Arthrobacter phage Abba (MT024868)
MT024865	Streptomyces phage Wakanda (MT024865)
MT024860	Microbacterium phage Stromboli (MT024860)
MT024859	Gordonia phage DumpsterDude (MT024859)
MN945902	Rhodococcus phage Dinger (MN945902)
MN908694	Microbacterium phage RubyRalph (MN908694)
MN908690	Microbacterium phage Hubbs (MN908690)
MN908689	Arthrobacter phage DrSierra (MN908689)
MN908688	Mycobacterium phage Cornie (MN908688)
MN735433	Mycobacterium phage Scottish (MN735433)
MN735432	Mycobacteriophage Whitty (MN735432)
MN735431	Mycobacterium phage Hegedechwinu (MN735431)
MN735429	Arthrobacter phage AppleCider (MN735429)
MN813700	Mycobacterium phage Atkinbua (MN813700)
MN813698	Gordonia phage Volt (MN813698)
MN813696	Mycobacterium phage Cintron (MN813696)
MN813693	Mycobacterium phage Imvubu (MN813693)
MN813686	Mycobacterium phage BirdsNest (MN813686)
MN813684	Microbacterium phage Terij (MN813684)
MN813682	Microbacterium phage Matzah (MN813682)
MN813680	Arthrobacter phage LilStuart (MN813680)
MN813676	Arthrobacter phage Adolin (MN813676)
MN703414	Microbacterium phage Dewdrop (MN703414)
MN703413	Arthrobacter phage Powerpuff (MN703413)
MN703412	Arthrobacter phage Giantsbane (MN703412)
MN703409	Arthrobacter phage LittleTokyo (MN703409)
MN703407	Microbacterium phage Leaf (MN703407)
MN703405	Mycobacterium phage Aneem (MN703405)
MK814760	Gordonia phage Forza (MK814760)
MN585990	Microbacterium phage Azizam (MN585990)
MN586061	Arthrobacter phage Maria1952 (MN586061)
MN586059	Microbacterium phage Teamocil (MN586059)
MN586057	Gordonia phage Cleo (MN586057)
MN586056	Streptomyces phage FidgetOrca (MN586056)
MN586054	Streptomyces phage FrodoSwaggins (MN586054)
MN586053	Arthrobacter phage BeatusComedenti (MN586053)
MN586051	Mycobacterium phage Myrale (MN586051)
MN586050	Mycobacterium phage Lilpickle (MN586050)
MN586049	Gordonia phage Yarn (MN586049)
MN586044	Mycobacterium phage Rimmer (MN586044)
MN586043	Mycobacterium phage Buck (MN586043)
MN586042	Microbacterium phage Jayden (MN586042)
MN586041	Mycobacterium phage Elite2014 (MN586041)
MN586040	Gordonia phage Stormageddon (MN586040)
MN586039	Mycobacterium phage Blinn1 (MN586039)
MN586037	Mycobacterium phage GooberAzure (MN586037)
MN586036	Gordonia phage AndPeggy (MN586036)
MN586035	Mycobacterium phage ChosenOne (MN586035)
MN586034	Mycobacterium phage Hoonter (MN586034)
MN586032	Mycobacterium phage Command613 (MN586032)
MN586020	Microbacterium phage Megan (MN586020)
MN586019	Mycobacterium phage Stark (MN586019)
MN586017	Mycobacterium phage OrionPax (MN586017)
MN586015	Gordonia phage Lauer (MN586015)
MN586014	Gordonia phage Keelan (MN586014)
MN586013	Mycobacterium phage Traaww1 (MN586013)
MN586010	Microbacterium phage HarperAnne (MN586010)
MN586008	Microbacterium phage Scrunchy (MN586008)
MN586007	Microbacterium phage Smarties (MN586007)
MN586002	Mycobacterium phage BiancaTri92 (MN586002)
MN585999	Mycobacterium phage Briton15 (MN585999)
MN585998	Mycobacterium phage Bugsy (MN585998)
MN585993	Mycobacterium phage Indlulamithi (MN585993)
MN585992	Mycobacterium phage MaryV (MN585992)
MN585986	Microbacterium phage Ariadne (MN585986)
MN585984	Mycobacterium phage AgronaGT15 (MN585984)
MN585980	Microbacterium phage Gina (MN585980)
MN585975	Mycobacterium phage Eish (MN585975)
MN585974	Mycobacterium phage DreamTeam1 (MN585974)
MN585972	Arthrobacter phage Edmundo (MN585972)
MN585969	Mycobacterium phage Dieselweasel (MN585969)
MN369765	Microbacterium phage Zanella (MN369765)
MN369756	Gordonia phage Anon (MN369756)
MN369755	Mycobacterium phage Minnie (MN369755)
MN369752	Mycobacterium phage Flathead (MN369752)
MN369749	Mycobacterium phage MinionDave (MN369749)
MN369747	Microbacterium phage Wesak (MN369747)
MN369745	Microbacterium phage Kaijohn (MN369745)
MN369739	Mycobacterium phage Kenuha5 (MN369739)
MN444878	Gordonia phage Quasar (MN444878)
MN444877	Microbacterium phage Antares (MN444877)
MN444871	Gordonia phage Axym (MN444871)
MN444869	Mycobacterium phage DreamCatcher (MN444869)
MN617845	Mycobacterium phage BaconJack (MN617845)
MN617844	Mycobacterium phage Bluefalcon (MN617844)
MN484600	Arthrobacter phage Kuleana (MN484600)
MN497415	Vibrio phage vB_VhaM_VH-8 (MN497415)
MN497414	Vibrio phage vB_VhaP_VH-5 (MN497414)
MN369751	Mycobacterium phage TDanisky (MN369751)
MN428064	Microbacterium phage Owens (MN428064)
MN428062	Microbacterium phage TeddyBoy (MN428062)
MN428059	Mycobacterium phage Kanye (MN428059)
MN428047	Mycobacterium phage Doomphist (MN428047)
MN284908	Mycobacterium phage Helpful (MN284908)
MN284907	Gordonia phage Fireball (MN284907)
MN284906	Gordonia phage CherryonLim (MN284906)
MN284903	Mycobacterium phage GaugeLDP (MN284903)
MN284902	Arthrobacter phage Makai (MN284902)
MN284897	Arthrobacter phage NapoleonB (MN284897)
MN284893	Mycobacterium phage LilMcDreamy (MN284893)
MN284892	Microbacterium phage Bradley2 (MN284892)
MN329679	Microbacterium phage Vanisius (MN329679)
MN329677	Gordonia phage Keitabear (MN329677)
MN329675	Microbacterium phage SansAfet (MN329675)
MN234233	Corynebacterium phage Colleen (MN234233)
MN234229	Arthrobacter phage StarLord (MN234229)
MN234227	Mycobacterium phage Giuseppe (MN234227)
MN234224	Arthrobacter phage Jaek (MN234224)
MN234221	Arthrobacter phage Shepard (MN234221)
MN234217	Arthrobacter phage Ichor (MN234217)
